Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
cliente6EBD95,Crédito,2782.09,10873.6,8091.51,2024-04-30T03:43:16.617379,1
clienteEA9546,PIX,1294.78,3228.89,1934.11,2024-05-25T07:12:59.572009,0
clienteCF445B,PIX,167.38,2627.44,2460.06,2024-05-07T18:02:28.648203,1
cliente781E25,Débito,4797.88,8764.93,3967.05,2024-02-07T04:51:35.083698,1
cliente7EAD6B,Débito,1693.07,10047.55,8354.48,2023-03-07T10:15:07.412978,0
clienteA2FA0C,Saque,2197.95,10871.25,8673.3,2022-10-04T08:32:57.826082,0
cliente87F25B,Débito,4458.7,4551.75,93.05,2023-01-31T15:12:54.992143,0
cliente6156F0,Saque,2240.15,12003.92,9763.77,2023-11-04T16:32:13.314390,0
clienteE3153C,Saque,3820.05,9020.15,5200.1,2024-03-11T04:06:31.592506,0
cliente5E8317,Saque,1535.39,4786.42,3251.03,2025-09-23T01:35:34.332516,0
cliente3D5A4D,PIX,591.21,9585.89,8994.68,2023-10-03T01:22:52.582413,0
cliente3AA050,Débito,4678.16,6436.46,1758.3,2022-09-28T03:52:36.461175,0
clienteB20600,PIX,130.58,3577.58,3447.0,2022-01-09T20:32:50.957909,0
cliente095468,Crédito,3943.64,11158.24,7214.6,2023-09-29T07:56:40.687651,0
cliente21ADC1,Saque,4516.95,9323.32,4806.37,2023-06-14T23:24:24.523672,0
cliente332F17,Saque,874.2,1082.43,208.23,2023-06-05T20:11:39.255460,0
clienteE03960,Saque,1743.45,5803.56,4060.11,2024-05-03T06:54:56.351040,0
cliente3A359B,Crédito,3023.7,10281.6,7257.9,2025-03-01T18:50:01.951921,0
clienteD088A0,Crédito,209.35,4251.54,4042.19,2024-09-23T09:27:15.348117,0
cliente9CC6EB,PIX,2999.87,4808.92,1809.05,2025-10-31T22:34:08.307461,0
clienteB0D9C6,Crédito,4612.34,6601.68,1989.34,2025-11-22T02:40:36.958088,0
clienteDCB066,Crédito,4617.48,6717.49,2100.01,2023-01-10T18:25:24.167252,0
clienteCBD748,PIX,3710.0,13116.92,9406.92,2025-07-31T14:46:05.635073,0
cliente555D1B,Crédito,51.93,592.18,540.25,2022-01-11T07:43:08.997711,0
clienteE7A19A,Débito,4073.76,4410.71,336.95,2025-10-16T16:25:06.731897,0
cliente5C80E3,Débito,599.36,1324.56,725.2,2022-11-30T22:33:06.036641,0
cliente85F53C,PIX,4057.77,13494.77,9437.0,2024-07-22T11:18:45.850847,0
cliente9E4A45,Débito,1186.21,6727.85,5541.64,2024-12-15T00:13:27.867429,1
clienteAFFF28,Saque,2198.08,8118.73,5920.65,2025-11-06T19:43:03.123616,0
clienteC01F8E,PIX,476.9,4285.39,3808.49,2024-05-18T20:50:42.905782,0
clienteC8B9D0,PIX,1119.34,3318.27,2198.93,2024-12-09T20:43:51.718323,0
cliente82D0DC,Saque,4835.99,13097.94,8261.95,2023-11-02T04:28:31.193853,0
cliente6E07C5,PIX,3635.79,11307.34,7671.55,2023-10-16T21:43:06.797774,1
cliente4A4BFF,Saque,921.95,9723.02,8801.07,2024-03-11T11:22:28.066281,0
cliente4ADD03,Débito,77.54,5219.48,5141.94,2023-01-23T09:40:02.051328,0
cliente310C29,PIX,4693.79,12955.4,8261.61,2023-07-01T12:23:28.410517,0
cliente1A6782,Crédito,896.55,4065.75,3169.2,2025-01-25T15:42:52.044035,1
clienteE9F129,Débito,1439.98,2890.97,1450.99,2022-10-12T04:34:58.040437,0
cliente82E2A5,Débito,90.57,6107.04,6016.47,2023-04-27T07:02:07.915813,0
clienteBA4215,Débito,3126.39,5889.58,2763.19,2023-03-22T14:12:01.133190,0
cliente689B21,PIX,2644.19,10992.81,8348.62,2025-07-11T14:03:45.213396,0
clienteC4D67B,Crédito,1042.23,7274.6,6232.37,2022-04-16T22:47:34.417032,1
cliente48E1A5,PIX,4311.23,8912.56,4601.33,2025-11-16T04:16:55.397809,0
clienteA42268,Saque,3780.97,10515.73,6734.76,2023-03-02T09:14:35.068580,0
clienteD7B41A,Saque,1317.79,8706.17,7388.38,2024-06-27T14:27:06.113441,0
cliente801F17,PIX,3700.93,11637.33,7936.4,2022-04-20T06:18:15.297302,1
cliente0AF7BB,Saque,1123.58,6441.95,5318.37,2025-08-14T20:04:37.949344,0
cliente8CB7D6,PIX,3223.25,11630.38,8407.13,2023-04-24T23:49:42.199738,0
cliente114FF8,Crédito,890.22,3255.15,2364.93,2022-08-30T07:08:37.080621,0
cliente57E6B4,Saque,1970.16,11371.74,9401.58,2024-06-13T04:15:28.577823,0
cliente77D447,Crédito,90.93,8183.36,8092.43,2024-10-12T09:02:55.449431,0
clienteDAC077,Saque,4599.2,7192.39,2593.19,2024-12-30T04:55:44.382955,0
cliente10D541,Crédito,4538.23,7131.87,2593.64,2023-06-30T14:24:08.597738,0
clienteB6E0CA,Crédito,3641.57,9015.2,5373.63,2025-10-12T20:42:13.063066,0
clienteA7E167,PIX,330.41,7249.51,6919.1,2023-02-01T23:31:13.269783,0
cliente6AF40F,Crédito,3600.76,4391.12,790.36,2022-05-04T19:03:45.072683,0
cliente6B61E5,Débito,4125.85,10831.26,6705.41,2024-10-03T12:04:01.141804,0
clienteC71248,Débito,4301.61,11392.28,7090.67,2023-04-09T10:48:12.365680,0
cliente740102,PIX,1193.1,8164.1,6971.0,2022-04-25T03:44:42.405135,0
clienteAE7FA1,PIX,966.57,1491.97,525.4,2023-07-16T01:57:57.932724,0
cliente336192,PIX,3886.86,7920.36,4033.5,2025-01-04T13:31:18.720940,0
cliente7A30AA,Crédito,4173.56,5286.48,1112.92,2025-06-14T02:58:55.439359,0
cliente98D4ED,Crédito,1959.37,5130.22,3170.85,2024-08-27T23:36:13.030398,0
cliente29AE91,Crédito,1583.49,7833.07,6249.58,2022-03-18T03:22:59.973357,0
cliente5B6C90,Saque,3494.75,5177.98,1683.23,2022-10-18T03:28:20.032055,0
clienteFB3CEC,Crédito,2009.35,5303.09,3293.74,2022-11-03T23:15:30.931485,1
cliente63399A,PIX,3754.65,5944.18,2189.53,2024-05-24T11:11:02.959965,0
cliente0C4BC3,PIX,2051.69,9402.15,7350.46,2025-07-02T13:59:40.160153,0
cliente1AB475,Saque,3586.19,9680.92,6094.73,2022-11-09T07:26:56.883615,0
cliente887128,Débito,2250.93,3385.68,1134.75,2025-04-02T14:54:18.455765,1
cliente692FFF,Débito,2402.08,5125.51,2723.43,2022-07-13T00:02:15.744017,0
cliente20B1CA,PIX,1157.1,6083.29,4926.19,2023-04-25T17:06:19.448851,0
cliente17C778,Débito,363.06,4552.55,4189.49,2023-04-26T07:21:16.469473,0
clienteE4D60D,Crédito,223.27,6229.28,6006.01,2022-12-20T08:50:48.765117,0
clienteE13CF4,Crédito,3412.49,4442.51,1030.02,2023-04-17T03:33:10.392435,0
cliente75A8BF,PIX,81.37,968.64,887.27,2025-02-19T00:28:02.718228,0
cliente339865,Débito,1149.33,9478.12,8328.79,2024-04-09T23:22:45.691726,0
cliente9E1A87,Débito,3001.32,7903.21,4901.89,2022-04-14T14:13:45.542706,1
cliente364A8C,Crédito,640.0,9302.34,8662.34,2024-07-17T07:23:53.340608,0
cliente72E3C5,Saque,4307.34,12685.77,8378.43,2024-09-28T04:53:47.436487,0
cliente65FB25,Débito,2830.82,8551.21,5720.39,2025-12-30T03:36:10.894562,0
clienteAF178D,Crédito,876.35,2799.95,1923.6,2023-11-16T01:43:09.634202,0
cliente4EF7D6,Débito,3819.02,9071.98,5252.96,2025-03-04T10:27:56.317441,0
cliente538401,Saque,4289.63,11502.32,7212.69,2025-02-25T13:06:49.664532,0
clienteC10CAE,Crédito,1035.44,2227.84,1192.4,2022-02-14T07:20:48.911561,0
cliente8C8CC0,Crédito,4177.85,10041.28,5863.43,2025-06-27T21:51:57.361300,0
cliente8F199C,Saque,3077.02,7515.81,4438.79,2025-07-22T18:41:21.738941,0
clienteC85A4B,Débito,4917.89,5669.58,751.69,2025-06-19T16:34:51.777531,0
clienteCB1161,Débito,4545.97,11201.65,6655.68,2023-07-03T23:30:45.588458,0
cliente55997A,Saque,1607.88,1783.92,176.04,2025-11-04T09:23:56.346710,0
cliente607764,Crédito,131.95,7634.09,7502.14,2023-04-24T19:03:54.480450,0
cliente399C8A,Crédito,3971.7,4880.17,908.47,2025-07-16T22:10:29.076877,0
cliente24FFE9,Débito,2405.12,7001.54,4596.42,2022-01-17T02:56:40.602046,0
cliente5125C5,PIX,4582.85,13136.99,8554.14,2023-04-26T22:47:11.370047,0
cliente921B97,Saque,1825.09,11001.75,9176.66,2024-06-30T07:30:12.893295,0
clienteF53228,Saque,271.95,4375.4,4103.45,2023-10-20T00:01:27.458846,0
cliente58AFD0,PIX,3188.1,5588.9,2400.8,2022-01-18T20:55:33.201554,0
cliente2BD6E0,Crédito,878.28,10642.55,9764.27,2024-04-10T21:29:01.516050,0
clienteD43D61,Saque,3615.6,11073.33,7457.73,2022-08-21T23:19:00.462152,0
cliente9D0DA3,PIX,2396.04,3683.73,1287.69,2024-04-12T10:53:09.020990,0
cliente97D46B,Débito,4515.45,11155.7,6640.25,2024-10-16T20:54:37.551499,0
cliente8D924D,Saque,3628.04,4806.3,1178.26,2023-07-12T19:00:31.111728,0
clienteEB821D,Saque,1379.5,9472.48,8092.98,2024-02-18T05:41:33.740041,0
clienteA7649E,Débito,2622.21,12257.44,9635.23,2024-09-03T16:07:50.766044,0
cliente7E2755,Débito,3899.41,13273.39,9373.98,2022-04-02T11:18:11.773737,0
clienteF6863B,PIX,1772.9,5037.88,3264.98,2024-06-01T05:07:43.709009,0
cliente66D3FF,PIX,2548.16,6508.61,3960.45,2024-02-21T08:12:45.159790,0
clienteEFA17C,PIX,1109.11,5576.82,4467.71,2022-01-28T19:06:48.221288,0
clienteA1AED1,Crédito,459.38,4614.12,4154.74,2025-12-31T18:02:31.304660,0
cliente0E177D,Saque,625.18,2525.11,1899.93,2022-01-24T08:04:29.833337,1
clienteF4A595,Débito,2637.91,9268.11,6630.2,2024-08-22T02:13:49.724270,0
cliente5DBB29,Crédito,572.05,5099.08,4527.03,2024-10-11T13:50:14.805454,0
cliente538E91,Crédito,505.45,6673.09,6167.64,2025-01-22T06:56:13.794581,0
clienteD8ABF6,PIX,3169.33,9041.66,5872.33,2024-10-17T23:59:08.054030,1
clienteFFF857,Débito,2672.91,2813.84,140.93,2022-04-26T16:42:10.041803,0
cliente6AECA8,Crédito,1164.44,8665.77,7501.33,2023-03-02T12:36:01.497101,1
cliente21A909,PIX,2979.21,12294.38,9315.17,2023-12-27T07:39:23.158142,0
cliente99F860,Saque,300.7,4285.13,3984.43,2023-04-29T23:11:50.454852,0
clienteF60B96,Débito,3594.52,6753.14,3158.62,2024-06-11T01:50:34.999441,0
clienteA8F713,Saque,266.82,8805.33,8538.51,2023-01-08T21:28:12.065317,0
cliente0ADFB1,Débito,2791.17,9278.44,6487.27,2023-08-30T14:16:29.210938,0
cliente4918C3,PIX,1217.82,4654.61,3436.79,2023-02-19T03:35:43.728180,0
cliente834605,Débito,2542.68,12159.88,9617.2,2024-10-12T09:13:10.209642,0
clienteE26A35,Débito,69.44,3358.67,3289.23,2024-03-27T19:46:03.648837,0
cliente2EF384,Crédito,220.93,5266.2,5045.27,2023-01-02T04:01:42.991913,0
cliente923985,Crédito,833.26,4857.93,4024.67,2025-01-30T05:32:17.648811,0
cliente15688D,Débito,3026.2,11150.05,8123.85,2025-11-28T23:47:19.008679,0
clienteA06C8B,Crédito,2623.26,5035.0,2411.74,2023-03-11T03:29:45.619194,1
cliente478D5F,Saque,2209.08,10476.11,8267.03,2023-06-26T02:57:54.307211,1
clienteF5DDED,PIX,1997.2,8400.52,6403.32,2025-11-18T12:10:26.370506,0
cliente46B684,PIX,695.66,2859.72,2164.06,2024-10-08T22:38:07.814010,0
cliente2184FF,Saque,452.79,5891.48,5438.69,2022-06-28T02:26:23.393346,0
cliente7F0627,Saque,289.31,9873.38,9584.07,2022-05-19T11:03:47.350063,0
cliente538FE9,Saque,22.8,1407.81,1385.01,2023-09-11T00:21:16.643777,0
clienteB55620,Crédito,1627.5,4682.9,3055.4,2022-02-04T21:00:12.100530,0
clienteC99F73,Saque,2510.53,11402.95,8892.42,2024-02-19T15:40:25.053212,0
cliente8A2339,PIX,4293.79,13290.56,8996.77,2023-02-17T13:15:09.547817,0
cliente59DD7B,PIX,3589.14,6444.97,2855.83,2025-08-06T20:49:20.308489,1
cliente6C64DD,Débito,1349.04,5673.92,4324.88,2022-03-29T16:31:26.601550,0
cliente2E7290,Saque,3429.75,8225.47,4795.72,2024-05-07T21:52:42.556436,0
cliente749781,Saque,2594.86,6933.89,4339.03,2023-01-13T14:32:48.963270,0
cliente357582,Débito,1761.45,8708.16,6946.71,2025-09-09T11:53:46.933229,0
cliente1EE187,Saque,2255.32,5647.15,3391.83,2024-05-04T21:34:21.989907,0
cliente5AC741,PIX,3326.63,9878.19,6551.56,2025-05-13T14:09:18.832706,1
cliente0A6DFD,PIX,4008.95,5316.72,1307.77,2025-03-22T14:03:46.066973,0
clienteCFE7AC,PIX,453.36,3334.07,2880.71,2025-02-12T02:33:03.607580,0
clienteD87CAC,PIX,2923.44,5900.49,2977.05,2023-07-23T00:04:51.364622,1
cliente7ADE6D,Débito,4162.42,9592.37,5429.95,2025-03-01T11:32:43.465473,0
cliente4337AA,Débito,100.26,923.7,823.44,2025-06-09T08:07:10.660006,0
cliente88FCC8,Saque,4487.14,9233.27,4746.13,2023-10-15T22:39:37.609702,0
cliente704153,PIX,2892.51,5008.36,2115.85,2025-11-26T19:12:09.372486,0
cliente66FAFC,Saque,2707.46,8068.67,5361.21,2024-07-09T20:01:09.665515,0
cliente88CFBC,Crédito,3956.7,6425.76,2469.06,2023-08-21T23:15:03.986666,0
clienteE93397,Saque,4016.29,10280.74,6264.45,2022-04-02T16:27:48.182809,0
cliente4FD705,Saque,939.07,9384.94,8445.87,2023-11-15T03:27:50.995621,0
cliente74942C,PIX,3138.81,7829.28,4690.47,2023-03-18T04:13:51.695006,0
clienteEE5F31,Saque,991.52,9729.41,8737.89,2022-09-30T15:57:08.008712,0
cliente2D23A0,Crédito,4256.66,11402.46,7145.8,2024-11-12T08:50:55.282484,0
cliente74C7D7,Débito,4636.21,13039.98,8403.77,2025-05-20T01:21:43.327211,0
clienteB95949,Débito,3634.48,3649.7,15.22,2022-01-27T10:13:30.187398,0
clienteCDEF99,Saque,4986.5,10249.83,5263.33,2024-03-15T11:47:01.868274,1
cliente313E97,Débito,3100.46,11578.28,8477.82,2024-03-28T19:45:22.418989,0
cliente9A7004,Saque,2738.05,12310.6,9572.55,2025-12-03T02:52:01.388411,0
clienteF06321,PIX,2528.29,8700.39,6172.1,2022-10-24T22:13:37.465420,0
clienteADFD80,Débito,529.68,5406.4,4876.72,2023-10-06T22:22:38.794134,0
clienteFB1B64,Saque,4030.47,8794.06,4763.59,2022-03-25T05:14:16.867109,0
cliente489475,Crédito,2996.04,8465.44,5469.4,2024-02-25T02:32:23.109810,0
cliente2BE87D,Crédito,347.95,406.23,58.28,2022-12-04T22:52:42.495727,0
clienteBAA348,PIX,4445.29,10106.55,5661.26,2022-12-30T15:39:50.855332,0
clienteF2807D,PIX,1891.49,11312.32,9420.83,2024-09-17T01:23:17.341147,1
cliente19C9C6,PIX,2259.56,9958.13,7698.57,2022-07-07T18:46:30.927830,0
cliente637142,Saque,3505.82,11492.26,7986.44,2022-11-13T03:47:04.366090,0
cliente992BEE,PIX,4381.9,9969.24,5587.34,2023-11-29T11:41:37.904330,0
cliente71A34F,PIX,934.18,1542.19,608.01,2025-06-18T17:10:33.369556,0
cliente65F84B,Crédito,2771.48,10637.87,7866.39,2025-11-25T08:44:23.518346,0
cliente7D92F5,Crédito,1958.15,10605.89,8647.74,2025-07-03T04:35:00.044663,0
cliente4CDD83,Crédito,3853.5,8735.44,4881.94,2024-11-23T01:38:54.522419,0
cliente085E3B,Saque,4731.33,8632.87,3901.54,2023-04-16T01:38:07.227880,0
cliente155120,Débito,4106.18,13667.11,9560.93,2023-01-04T22:14:32.282298,0
clienteA90711,Crédito,2012.99,6072.34,4059.35,2025-08-27T13:29:33.107856,1
cliente284BE6,Crédito,1733.07,5674.78,3941.71,2024-05-27T15:12:45.688129,0
cliente3C6820,PIX,2322.02,10864.9,8542.88,2024-03-01T06:58:05.670790,0
cliente55B19B,Crédito,497.32,5671.84,5174.52,2024-09-11T04:26:22.654442,1
clienteA477FB,PIX,3896.37,6232.18,2335.81,2023-10-14T17:55:13.825899,0
cliente8B592F,Saque,1667.36,2019.57,352.21,2024-09-15T19:01:31.712965,0
cliente873A74,Saque,1778.98,6977.72,5198.74,2024-02-03T02:07:57.973120,1
clienteCF3815,Crédito,2233.26,5979.85,3746.59,2022-08-08T02:42:03.845736,0
clienteD2969E,Crédito,3410.81,4933.41,1522.6,2025-01-11T23:16:41.957254,1
cliente93CEC7,Débito,2561.27,6793.12,4231.85,2024-10-16T23:33:55.092655,0
cliente9D7890,Crédito,3925.69,5608.44,1682.75,2023-10-28T01:26:15.903019,0
cliente77A77E,Débito,4930.35,10156.37,5226.02,2023-02-15T03:48:16.317756,0
cliente02388E,Débito,4023.53,4480.11,456.58,2025-03-26T13:12:19.328623,0
cliente1B08D5,Débito,4840.71,13199.69,8358.98,2025-08-28T02:43:09.869807,0
clienteB29B78,PIX,695.92,7579.41,6883.49,2025-05-22T09:24:26.099757,0
cliente930B9A,PIX,1395.64,2348.73,953.09,2024-04-15T07:53:14.797991,0
cliente76E0BC,Saque,4527.56,5859.5,1331.94,2022-02-14T14:56:56.110097,0
cliente7754AC,Saque,2796.41,5011.25,2214.84,2022-12-24T13:38:14.365661,0
cliente396EE4,Débito,487.16,6444.5,5957.34,2022-11-24T07:09:51.518168,1
clienteFD960E,Débito,4308.89,6740.98,2432.09,2024-08-09T21:32:37.880042,0
clienteE7178C,Crédito,71.19,9473.41,9402.22,2023-04-09T05:56:00.465457,0
cliente10C00E,Crédito,4472.3,8415.86,3943.56,2025-12-25T14:16:13.208495,0
cliente2C7F09,Saque,3384.79,11529.52,8144.73,2023-05-24T17:34:23.960651,0
cliente4C1B4E,PIX,3003.01,5082.47,2079.46,2022-05-07T19:02:04.868746,0
clienteC0DE26,Débito,3621.92,12919.16,9297.24,2024-05-18T17:59:44.185615,0
clienteD07FF3,PIX,1102.14,10877.33,9775.19,2023-11-25T19:23:14.478241,0
cliente06306F,Débito,1681.22,9410.0,7728.78,2025-08-01T03:58:42.863670,0
cliente2E5195,Débito,1711.14,7250.52,5539.38,2023-02-04T20:48:21.108236,0
clienteFD695E,Crédito,3117.11,12490.61,9373.5,2024-05-09T23:05:13.922007,0
cliente3316AB,Saque,1952.82,4214.86,2262.04,2025-11-23T20:50:46.390290,0
cliente2C3BDC,PIX,3237.17,7492.95,4255.78,2024-07-20T01:48:31.471100,0
cliente9AB550,Débito,4983.33,10721.62,5738.29,2023-12-08T01:25:08.496593,0
clienteFC40A2,PIX,3791.28,6173.51,2382.23,2022-06-18T03:52:04.496522,0
cliente7CD838,Débito,1145.13,5563.0,4417.87,2023-02-21T09:13:47.463373,0
cliente7E80C6,Saque,2464.04,4026.56,1562.52,2023-09-27T05:46:24.211162,0
clienteC6BD4A,Crédito,747.12,4438.92,3691.8,2023-07-11T01:46:57.538497,0
cliente0B567E,Crédito,4183.63,7168.77,2985.14,2025-03-06T18:26:58.115579,0
cliente6644E0,Crédito,3941.4,10215.38,6273.98,2025-01-28T09:44:49.691027,0
clienteC54030,Saque,1163.37,1415.49,252.12,2025-06-27T01:40:33.565293,0
cliente4C9DD8,PIX,4593.84,11450.55,6856.71,2022-10-04T17:00:45.285681,0
clienteC4C9DE,Débito,4982.06,5322.5,340.44,2025-01-10T18:08:35.468587,0
cliente54B1F1,Débito,2747.9,9611.09,6863.19,2024-10-10T18:46:56.312621,0
clienteD9FEF9,Saque,2940.05,8562.34,5622.29,2022-10-28T09:46:09.539307,0
cliente6A9B34,Saque,254.84,5519.42,5264.58,2024-06-26T12:04:13.051601,0
clienteB8E230,Débito,1580.17,1873.5,293.33,2022-08-27T16:50:10.463280,0
cliente09C0AE,Crédito,558.98,9820.68,9261.7,2024-05-20T02:42:43.746034,1
cliente938D3C,PIX,892.84,8418.28,7525.44,2024-03-17T09:11:34.372166,1
cliente3E9EDD,Saque,845.46,6228.59,5383.13,2022-02-14T03:37:18.294134,1
cliente08DA85,PIX,1972.29,7112.69,5140.4,2023-07-29T17:49:14.388723,1
clienteD74865,Débito,4996.9,10375.73,5378.83,2025-11-07T16:47:43.792603,0
cliente28B345,Débito,3003.07,3062.05,58.98,2024-08-20T05:39:17.993708,0
cliente1C0931,Crédito,4407.65,8241.66,3834.01,2022-03-14T12:28:25.322571,0
cliente708D73,Crédito,226.28,5787.23,5560.95,2025-08-03T07:27:41.114159,0
clienteBFFCEC,PIX,957.26,10679.12,9721.86,2024-07-02T02:19:22.812264,1
cliente74E393,PIX,4933.59,10735.27,5801.68,2022-11-26T06:16:49.830826,0
clienteB54625,Crédito,1115.71,6501.99,5386.28,2024-12-09T01:06:12.257633,0
clienteA3AB5C,Débito,840.56,7790.43,6949.87,2024-09-06T17:36:26.362661,0
cliente63EF81,Saque,2959.38,7470.02,4510.64,2025-09-30T05:29:33.221004,0
clienteA1C979,Débito,3065.2,11785.17,8719.97,2023-12-20T10:43:21.630154,0
clienteA42FF1,Crédito,424.39,7083.87,6659.48,2025-11-13T02:07:57.491681,0
cliente2BB2EE,PIX,2280.6,4181.81,1901.21,2025-04-16T01:26:05.766432,0
clienteA1D7F7,Crédito,3369.79,3872.56,502.77,2025-06-30T17:54:45.240914,0
cliente2A1D71,Crédito,3280.21,5784.51,2504.3,2023-02-26T12:21:28.411071,0
cliente6717B8,Crédito,4036.1,4450.35,414.25,2022-04-06T18:51:13.536641,0
cliente8DF411,Débito,1749.54,2923.02,1173.48,2022-09-14T06:41:42.432604,0
clienteD7E91F,Débito,1637.21,4426.09,2788.88,2025-08-04T09:52:35.520148,0
clienteBBC898,Débito,4073.97,13740.15,9666.18,2023-07-20T23:11:18.889033,0
clienteE6C0A6,Débito,1616.3,10810.03,9193.73,2022-03-01T20:17:52.472977,0
clienteE3FC06,PIX,3306.48,7384.98,4078.5,2024-11-25T06:45:35.162314,0
clienteD5A5A2,Débito,2496.26,5953.06,3456.8,2023-08-02T01:58:21.857953,0
clienteBC340A,Crédito,751.84,7736.77,6984.93,2023-10-27T09:19:22.606302,0
clienteCC8C33,Débito,1551.55,7983.33,6431.78,2025-05-12T00:29:55.316669,0
clienteA31CF8,Saque,3725.21,12030.53,8305.32,2025-06-21T11:57:30.740773,0
cliente1ECD70,Débito,3643.25,12477.85,8834.6,2024-12-02T09:10:57.222623,0
cliente1A87DF,Crédito,820.07,9530.31,8710.24,2023-04-03T17:42:41.346536,0
clienteCB6287,Débito,2276.52,9856.31,7579.79,2022-04-16T07:06:22.234395,0
clienteBE70FF,Saque,1309.43,4162.55,2853.12,2023-10-26T15:27:05.400862,0
cliente74FAFD,Débito,528.85,7561.18,7032.33,2025-01-21T17:12:16.067710,0
clienteAD4330,Crédito,1045.1,3084.74,2039.64,2023-11-09T22:18:55.413164,0
clienteC11254,Saque,879.7,6187.74,5308.04,2025-08-11T15:09:55.838859,0
cliente667FDE,Débito,614.31,10068.48,9454.17,2023-04-21T21:15:52.853105,0
clienteA4167E,PIX,4999.84,5827.49,827.65,2022-06-17T04:07:01.413384,0
cliente5A964B,PIX,938.1,3149.46,2211.36,2024-10-17T02:50:14.308729,0
cliente9CC928,Saque,806.83,3165.78,2358.95,2025-10-15T09:34:37.663991,0
cliente46B976,Saque,3325.58,8336.32,5010.74,2022-01-02T02:52:44.415601,0
cliente5F3B2F,Débito,516.56,1508.2,991.64,2022-11-28T01:20:56.784742,1
cliente22D540,Saque,2002.4,5057.51,3055.11,2023-08-30T08:28:48.353670,0
cliente8A74DD,PIX,3825.68,13763.25,9937.57,2022-02-25T10:31:12.545165,0
clienteABDC9A,PIX,686.78,3079.09,2392.31,2022-04-22T21:15:20.277397,0
cliente2FAC9D,PIX,3062.09,10011.14,6949.05,2022-10-16T21:41:31.122066,0
cliente2B439C,Débito,3755.36,6342.24,2586.88,2023-09-07T03:04:08.458781,0
cliente9962DF,Crédito,642.3,6620.85,5978.55,2025-08-19T11:02:24.309709,1
cliente85AD0B,Crédito,3171.96,9746.2,6574.24,2024-10-24T09:26:30.478379,0
clienteB45551,Saque,155.31,2033.24,1877.93,2022-05-23T00:30:11.903421,0
clienteA5AFF9,Crédito,154.64,7121.28,6966.64,2024-01-10T16:09:41.989590,0
clienteB74ACE,Saque,2797.8,6357.8,3560.0,2023-06-29T09:04:27.595660,0
clienteA19E37,Crédito,360.17,4462.54,4102.37,2023-09-12T08:46:27.313954,0
clienteF399F2,Saque,1835.64,9524.66,7689.02,2022-05-15T04:03:48.839718,0
cliente584A0E,Débito,1717.07,1876.03,158.96,2022-05-20T23:21:48.271228,0
clienteC1067A,Saque,3218.7,5176.94,1958.24,2022-06-20T04:45:57.191039,0
clienteD7279C,Crédito,4449.96,5094.91,644.95,2022-04-19T15:05:10.747213,0
cliente6A5A64,PIX,4222.8,9322.05,5099.25,2024-01-31T19:56:20.436365,0
cliente9C958D,Crédito,859.19,9386.38,8527.19,2025-09-24T19:31:09.934689,0
cliente1D507E,Débito,2750.09,8741.16,5991.07,2022-02-27T00:23:26.470768,0
cliente230327,PIX,2486.0,11403.84,8917.84,2022-08-22T02:37:08.965495,0
cliente93DDFA,Saque,4365.18,12223.84,7858.66,2024-06-23T07:22:00.708410,0
clienteDA4394,Saque,3361.61,8054.7,4693.09,2023-03-09T05:28:14.167932,1
clienteE8A176,Saque,413.91,3910.73,3496.82,2024-11-04T11:26:12.152160,0
cliente159BCC,Saque,1007.06,3426.23,2419.17,2025-06-30T15:58:50.357348,0
cliente5C161B,Saque,3635.98,6014.35,2378.37,2022-02-19T10:42:54.936541,0
cliente75C6D9,Crédito,3829.96,8188.15,4358.19,2022-09-13T17:24:21.668919,0
clienteEBF864,Saque,4590.33,10346.4,5756.07,2025-12-30T06:46:59.622761,0
cliente3675B8,Saque,4927.11,5104.81,177.7,2023-12-06T00:28:36.898649,0
cliente59019E,PIX,943.11,8708.47,7765.36,2024-01-28T17:51:59.068287,0
cliente9AAE86,Crédito,4298.51,11550.32,7251.81,2025-11-22T21:12:31.121398,0
clienteCA3061,PIX,3962.67,10314.51,6351.84,2025-01-16T09:54:42.869384,0
cliente70D0AE,Saque,579.02,1003.59,424.57,2022-01-11T02:46:12.304879,0
cliente122C20,Crédito,4111.87,6937.39,2825.52,2022-03-22T06:12:25.871391,0
cliente3025FD,PIX,1932.47,10699.99,8767.52,2025-01-10T21:54:21.422754,0
clienteE9D5BF,PIX,3769.05,6658.7,2889.65,2022-08-09T12:11:49.979651,0
cliente339439,Débito,3698.5,8214.9,4516.4,2022-06-15T06:49:47.638988,0
cliente05A40D,Saque,2673.62,11827.69,9154.07,2023-08-03T03:06:53.634243,0
clienteC49BB5,PIX,4482.52,5495.8,1013.28,2025-02-24T13:30:20.052822,0
clienteB6839F,Crédito,338.74,583.81,245.07,2022-09-25T21:38:28.752212,0
clienteEAB476,Saque,2614.72,8808.19,6193.47,2025-09-28T23:09:08.823839,0
cliente304BE5,Saque,4480.41,14070.84,9590.43,2024-05-04T17:42:18.687937,0
clienteC13E0C,PIX,4841.78,10382.86,5541.08,2024-10-24T12:27:45.669299,1
cliente89D4F4,Débito,4553.52,7252.5,2698.98,2024-02-16T05:10:46.895567,1
clienteB6576A,PIX,4257.81,6183.47,1925.66,2023-03-17T10:02:34.777911,0
